timestamp,agent.name,rule.description,rule.level,rule.id
"Sep 14, 2026 @ 09:07:16.671","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:06:23.320","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:06:23.320","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:06:23.304","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:06:23.231","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:06:22.969","Cyber-DC","Summary event of the report's signatures.","4","60608"
"Sep 14, 2026 @ 09:06:18.158","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:06:18.154","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:18.154","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:18.145","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:18.005","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:06:17.959","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:17.959","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:17.919","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:17.907","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:16.939","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:16.896","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:16.886","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:16.882","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:16.882","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:16.864","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:16.639","Cyber-DC","Windows User Logoff","3","60137"
"Sep 14, 2026 @ 09:06:16.638","Cyber-DC","Windows Logon Success","3","60106"
"Sep 14, 2026 @ 09:06:16.274","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:16.259","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:16.248","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:16.248","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:16.207","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:16.193","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:16.193","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:16.193","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:16.161","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:16.140","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:16.138","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:16.119","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:16.103","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:16.101","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:16.101","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:16.054","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:16.041","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:16.038","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:16.037","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:15.989","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:15.955","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:15.943","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:15.943","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:15.937","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:15.937","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:15.894","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:15.885","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:15.880","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:15.880","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:15.862","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:15.052","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:06:15.006","Cyber-DC","Registry Key Integrity Checksum Changed","5","594"
"Sep 14, 2026 @ 09:06:14.733","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:14.713","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:14.711","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:14.698","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:14.681","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:14.677","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:14.676","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:14.634","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:14.629","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:14.629","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:14.626","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:14.613","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.988","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.972","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.965","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:13.965","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.924","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:13.910","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.900","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.889","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.888","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.887","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.847","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.831","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.831","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.830","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:13.801","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:13.792","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.786","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.772","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.772","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.755","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.742","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.723","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.709","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:13.695","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:13.691","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.685","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.685","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.650","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.630","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.629","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.629","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:13.601","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:13.584","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.577","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.577","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.576","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.533","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.523","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.518","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:13.518","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.486","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.476","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:13.474","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.474","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.440","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.429","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.429","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.429","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.429","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:13.396","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:12.433","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:12.391","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:10.585","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.570","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.554","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.538","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.528","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.524","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.508","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.506","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:10.491","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.476","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:10.462","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.445","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.443","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.427","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.416","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.411","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.394","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.380","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:10.359","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.347","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:10.344","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.331","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.314","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.303","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.303","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.285","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.265","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.246","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:10.227","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.212","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:10.197","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.185","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.185","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.166","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.148","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.130","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.127","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.121","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:10.121","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.072","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:10.052","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.044","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.044","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.044","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:10.003","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.995","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.988","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:09.988","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.471","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.469","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:09.454","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.438","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.422","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.407","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.393","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.376","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.363","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.356","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:09.356","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.313","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:09.267","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.257","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.251","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.237","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.224","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.221","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.205","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.189","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:09.174","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.157","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:09.142","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.127","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.111","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.094","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.080","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.067","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.048","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:09.032","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:09.015","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:08.999","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:08.985","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:08.971","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:08.970","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:08.963","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:08.962","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:08.918","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:08.907","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:08.903","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:08.903","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:08.873","Cyber-DC","Registry Key Entry Added to the System","5","598"
"Sep 14, 2026 @ 09:06:08.624","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:08.623","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:08.592","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:08.591","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:08.583","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:08.570","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:08.570","Cyber-DC","Registry Value Entry Added to the System","5","752"
"Sep 14, 2026 @ 09:06:08.550","Cyber-DC","Registry Key Entry Added to the System","5","598"
